건물명,전체주소,가시성등급,거리,거리등급,점포수,상권발달등급,혼잡도비율,쾌적도등급,접근성소요시간,접근성등급,추천장소이름,장소종류,추천장소여부,Longitude,Latitude,지역1,지역2,지역3,도로명,우편번호,상세주소1,상세주소2
신공덕3차삼성래미안아파트,서울특별시 마포구 만리재로 60,5,2.1306529050974587,3,492.0,3,0.9048433232873112,1,443.0,1,,공동주택,,126.956511,37.545079,서울특별시,마포구,신공덕동,만리재로,04188,60,
,서울특별시 영등포구 선유로55길 3,5,3.8386246968900695,4,418.0,4,1.0390500250995784,3,457.0,1,,단독주택,,126.898343,37.537534,서울특별시,영등포구,양평동4가,선유로55길,07206,3,
,서울특별시 용산구 이촌동 306-7,1,1.7919135987935246,2,120.5,5,2.1869272628538243,,1126.0,3,노들섬,공공,yes,126.9554,37.5191,서울특별시,용산구,이촌동,,,306,7
벽산블루밍아파트,서울특별시 관악구 은천로 93,3,4.66183419157865,5,299.44444444444446,4,0.9861283429148703,2,792.0,2,,공동주택,,126.94571,37.48867,서울특별시,관악구,봉천동,은천로,08715,93,
도원동삼성래미안,서울특별시 용산구 새창로 70,2,1.4211702299961362,2,151.0,5,0.9859612798089105,2,706.0,2,,공동주택,,126.953876,37.538051,서울특별시,용산구,도원동,새창로,04354,70,
,서울특별시 용산구 이촌로 124,1,1.0968477635267109,2,120.5,5,2.1869272628538243,,1275.0,3,,비건물,,126.953,37.528,서울특별시,용산구,이촌동,이촌로,04381,124,
,서울특별시 동작구 성대로6사길 27-18,4,4.129456120804649,5,251.25,4,0.9900528040084795,2,855.0,2,,비건물,,126.9397,37.4933,서울특별시,동작구,상도동,성대로6사길,07049,27,18
국회,서울특별시 영등포구 의사당대로 1,4,2.036013313966584,3,2138.0,1,1.8626141135104726,5,811.0,2,강변서재,카페,yes,126.917906,37.531655,서울특별시,영등포구,여의도동,의사당대로,07233,1,
상록아파트,서울특별시 마포구 숭문길 106,5,2.5192366325596054,3,231.0,4,1.1245555065053339,4,540.0,2,,공동주택,,126.949322,37.552084,서울특별시,마포구,염리동,숭문길,04127,106,
,서울특별시 마포구 토정로 202,4,1.7658032035150202,2,228.0,5,1.1025530925160576,3,366.0,1,,단독주택,,126.933293,37.5451,서울특별시,마포구,구수동,토정로,04092,202,
,서울특별시 동작구 만양로14바길 10,4,2.1194937692227462,3,391.0,4,1.274201020697825,5,363.0,1,,교육연구시설,,126.94668,37.511914,서울특별시,동작구,노량진동,만양로14바길,06914,10,
서울타워우편물취급소,서울특별시 용산구 남산공원길 103,3,4.7507982929543715,5,273.0,4,1.0232771168466377,2,1319.0,3,,,,126.988081,37.551122,서울특별시,용산구,용산동2가,남산공원길,04340,103,
상수두산위브아파트,서울특별시 마포구 독막로18길 5,4,2.3178842834311095,3,570.0,2,1.1121645792532693,4,214.0,1,,공동주택,,126.924671,37.546796,서울특별시,마포구,상수동,독막로18길,04075,5,
,서울특별시 영등포구 여의도동 84-7,1,0.9559851288669847,1,2138.0,1,1.8626141135104726,5,643.0,2,,비건물,,126.9328,37.5361,서울특별시,영등포구,여의도동,,,84,7
,서울특별시 마포구 용강동 148-2,1,1.1297274351447026,2,461.0,3,1.121002832003937,4,764.0,2,,비건물,,126.9393,37.5405,서울특별시,마포구,용강동,,,148,2
,서울특별시 마포구 신정동 149,1,1.5517943017448084,2,276.25,4,1.0198732807597266,2,579.0,2,,비건물,,126.9317,37.5423,서울특별시,마포구,신정동,,,149,
,서울특별시 용산구 청파로 52,4,1.4466594961584807,2,1097.0,1,1.075188262503883,3,789.0,2,,문화및집회시설,,126.957188,37.532241,서울특별시,용산구,한강로3가,청파로,04373,52,
,서울특별시 중구 남산공원길 609,2,4.710533649118265,5,994.5,1,0.9794967422453924,2,1319.0,3,,제1종근린생활시설,,126.9855,37.5538,서울특별시,중구,예장동,남산공원길,04628,609,
,서울특별시 마포구 토정로 77,3,2.5450701557343103,3,570.0,2,1.1121645792532693,4,415.0,1,,운동시설,,126.919379,37.545639,서울특별시,마포구,당인동,토정로,04074,77,
,서울특별시 영등포구 당산동 10-4,1,3.5682125375949347,4,453.0,3,1.0073753960789584,2,610.0,2,,비건물,,126.9032,37.542,서울특별시,영등포구,당산동,,,10,4
,서울특별시 동작구 본동 474-1,1,1.7103211566050092,2,533.0,2,1.3250104755287633,5,288.0,1,,비건물,,126.9497,37.5167,서울특별시,동작구,본동,,,474,1
,서울특별시 용산구 녹사평대로40나길 74,3,4.345360377291989,5,463.0,3,0.9634553537483789,1,537.0,2,,공동주택,,126.989409,37.537498,서울특별시,용산구,이태원동,녹사평대로40나길,04351,74,
,서울특별시 용산구 원효로41길 33,3,1.638505466428589,2,107.0,5,1.2547661280951055,5,491.0,2,,방송통신시설,,126.958416,37.535438,서울특별시,용산구,원효로3가,원효로41길,04363,33,
흑석한강센트레빌,서울특별시 동작구 흑석한강로 12,5,3.4777572601849593,4,404.0,4,1.162448450048809,5,423.0,1,,공동주택,,126.965199,37.505765,서울특별시,동작구,흑석동,흑석한강로,06981,12,
,서울특별시 마포구 하중동 93-1,1,1.9554904417860794,2,570.0,2,1.1121645792532693,4,607.0,2,,비건물,,126.927,37.5441,서울특별시,마포구,하중동,,,93,1
,서울특별시 마포구 현석동 144-1,1,1.3776211811778134,2,228.0,5,1.1025530925160576,3,643.0,2,,비건물,,126.9342,37.5416,서울특별시,마포구,현석동,,,144,1
,서울특별시 서대문구 북아현로22나길 37-2,3,4.201160630134918,5,124.0,5,0.977268954619857,2,765.0,2,,비건물,,126.9555,37.5664,서울특별시,서대문구,북아현동,북아현로22나길,03747,37,2
,서울특별시 용산구 이촌동 304-15,1,1.9566372710381215,2,120.5,5,2.1869272628538243,,963.0,3,,비건물,,126.9576,37.5188,서울특별시,용산구,이촌동,,,304,15
파밀리에 하늘마루,서울특별시 동작구 알마타길 6,5,2.5900461386856564,3,291.0,4,0.9551471555738624,1,492.0,2,,교정및군사시설,,126.925315,37.510703,서울특별시,동작구,대방동,알마타길,06941,6,
,서울특별시 서대문구 북아현로22나길 55-5,3,4.188186383011057,5,124.0,5,0.977268954619857,2,765.0,2,,비건물,,126.9558,37.5662,서울특별시,서대문구,북아현동,북아현로22나길,03747,55,5
,서울특별시 영등포구 여의도동 84,4,1.1766796471488155,2,2138.0,1,1.8626141135104726,5,651.0,2,,비건물,,126.9276,37.5303,서울특별시,영등포구,여의도동,,,84,
,서울특별시 마포구 용강동 498,1,1.266378214922787,2,461.0,3,1.121002832003937,4,763.0,2,,비건물,,126.9376,37.5415,서울특별시,마포구,용강동,,,498,
,서울특별시 동작구 노량진로17길 42,1,1.6216538755939358,2,391.0,4,1.274201020697825,5,128.0,1,,제1종근린생활시설,,126.943977,37.51604,서울특별시,동작구,노량진동,노량진로17길,06900,42,
,서울특별시 영등포구 여의동로 350,1,0.7575393079944194,1,2138.0,1,1.8626141135104726,5,111.0,1,,비건물,,126.9326,37.5288,서울특별시,영등포구,여의도동,여의동로,07337,350,
,서울특별시 영등포구 버드나루로 74,5,2.80406634910797,3,1061.0,1,0.9735394936069987,2,642.0,2,,공동주택,,126.909883,37.525023,서울특별시,영등포구,영등포동7가,버드나루로,07248,74,
,서울특별시 마포구 신정동 80-1,1,1.6890131465221685,2,276.25,4,1.0198732807597266,2,579.0,2,,비건물,,126.9302,37.543,서울특별시,마포구,신정동,,,80,1
,서울특별시 서대문구 북아현로22나길 37-8,3,4.166978800572382,5,124.0,5,0.977268954619857,2,765.0,2,,단독주택,,126.954584,37.566304,서울특별시,서대문구,북아현동,북아현로22나길,03747,37,8
대원칸타빌아파트,서울특별시 마포구 창전로2길 10,4,2.063048955304796,3,228.0,5,1.1025530925160576,3,287.0,1,,공동주택,,126.933301,37.54796,서울특별시,마포구,신수동,창전로2길,04098,10,
서울흑석초등학교,서울특별시 동작구 현충로 87,4,3.2564038385248417,4,404.0,4,1.162448450048809,5,423.0,1,,교육연구시설,,126.965738,37.508724,서울특별시,동작구,흑석동,현충로,06904,87,
약수선원,서울특별시 동작구 양녕로 153-9,5,4.040532211428349,5,251.25,4,0.9900528040084795,2,912.0,2,,종교시설,,126.9397,37.4941,서울특별시,동작구,상도동,양녕로,07049,153,9
,서울특별시 중구 서소문로 88,5,4.360170644224118,5,715.5,2,1.0262002338347682,3,405.0,1,,업무시설,,126.971012,37.561556,서울특별시,중구,순화동,서소문로,04511,88,
본동시민공원,서울특별시 동작구 노량진로 247,1,2.1860021573603157,3,533.0,2,1.3250104755287633,5,327.0,1,본동시민공원,공공,yes,126.953504,37.513476,서울특별시,동작구,본동,노량진로,06902,247,
삼익아파트,서울특별시 영등포구 국제금융로 109,3,1.2879514688106988,2,2138.0,1,1.8626141135104726,5,712.0,2,,공동주택,,126.934641,37.519975,서울특별시,영등포구,여의도동,국제금융로,07344,109,
,서울특별시 동작구 본동 258-49,1,2.245556959286229,3,533.0,2,1.3250104755287633,5,327.0,1,,비건물,,126.9554,37.5138,서울특별시,동작구,본동,,,258,49
,서울특별시 동작구 노량진로 155,5,1.8431931953754743,2,391.0,4,1.274201020697825,5,128.0,1,,단독주택,,126.943215,37.513946,서울특별시,동작구,노량진동,노량진로,06902,155,
,서울특별시 마포구 창전동 35-23,4,2.5425202070177773,3,570.0,2,1.1121645792532693,4,745.0,2,,비건물,,126.9289,37.5512,서울특별시,마포구,창전동,,,35,23
,서울특별시 용산구 이촌동 145-1,1,1.1987580149192765,2,120.5,5,2.1869272628538243,,1307.0,3,,비건물,,126.9531,37.5256,서울특별시,용산구,이촌동,,,145,1
,서울특별시 용산구 원효로 28,4,0.7385622255549342,1,107.0,5,1.2547661280951055,5,651.0,2,,제2종근린생활시설,,126.947802,37.534236,서울특별시,용산구,원효로4가,원효로,04365,28,
,서울특별시 마포구 상수동 360,3,2.161779384849903,3,570.0,2,1.1121645792532693,4,378.0,1,,비건물,,126.9239,37.5444,서울특별시,마포구,상수동,,,360,
,서울특별시 동작구 노량진로32길 78,4,2.616284217236526,3,533.0,2,1.3250104755287633,5,502.0,2,,단독주택,,126.95662,37.510449,서울특별시,동작구,본동,노량진로32길,06908,78,
,서울특별시 마포구 토정로15안길 11-5,5,1.7813684423625396,2,228.0,5,1.1025530925160576,3,475.0,2,,단독주택,,126.935478,37.545847,서울특별시,마포구,신수동,토정로15안길,04088,11,5
,서울특별시 용산구 이촌동 172-1,4,1.5677561886906488,2,120.5,5,2.1869272628538243,,1126.0,3,,비건물,,126.9565,37.5236,서울특별시,용산구,이촌동,,,172,1
,서울특별시 용산구 원효로 17-9,4,0.6871956135219734,1,107.0,5,1.2547661280951055,5,637.0,2,,제2종근린생활시설,,126.94648,37.534773,서울특별시,용산구,청암동,원효로,04359,17,9
,서울특별시 용산구 원효로4가 118-20,1,0.8878181688248901,1,107.0,5,1.2547661280951055,5,972.0,3,,비건물,,126.951,37.5308,서울특별시,용산구,원효로4가,,,118,20
,서울특별시 마포구 토정로 56,4,2.571383581156637,3,651.0,2,1.0765143639753807,3,576.0,2,,제1종근린생활시설,,126.9181,37.5448,서울특별시,마포구,합정동,토정로,04082,56,
한강현대아파트,서울특별시 동작구 현충로 153,5,3.7081750530272197,4,404.0,4,1.162448450048809,5,454.0,1,,판매시설,,126.969897,37.506243,서울특별시,동작구,흑석동,현충로,06904,153,
,서울특별시 용산구 회나무로44길 24,5,4.985681773371564,5,463.0,3,0.9634553537483789,1,671.0,2,,제1종근린생활시설,,126.996118,37.540227,서울특별시,용산구,이태원동,회나무로44길,04346,24,
,서울특별시 서초구 반포동 1335-4,1,4.763559310561768,5,256.25,4,0.9999007333353508,2,756.0,2,,비건물,,126.986,37.5068,서울특별시,서초구,반포동,,,1335,4
푸른숲마을,서울특별시 영등포구 가마산로79길 46,5,3.1339984136708168,4,160.42857142857142,5,0.9892210123429339,2,422.0,1,,,,126.918646,37.508478,서울특별시,영등포구,신길동,가마산로79길,07350,46,
,서울특별시 마포구 용강동 497-1,1,1.2407031678702443,2,461.0,3,1.121002832003937,4,763.0,2,,비건물,,126.9378,37.5413,서울특별시,마포구,용강동,,,497,1
,서울특별시 용산구 원효로4가 170-5,1,0.6983579210349692,1,107.0,5,1.2547661280951055,5,651.0,2,,비건물,,126.9477,37.5337,서울특별시,용산구,원효로4가,,,170,5
,서울특별시 영등포구 여의도동 85-6,1,0.5788421875632436,1,2138.0,1,1.8626141135104726,5,167.0,1,,비건물,,126.9356,37.5274,서울특별시,영등포구,여의도동,,,85,6
,서울특별시 영등포구 여의도동 84-5,1,0.8062426070799363,1,2138.0,1,1.8626141135104726,5,147.0,1,,비건물,,126.9318,37.5304,서울특별시,영등포구,여의도동,,,84,5
래미안상도2차아파트,서울특별시 동작구 상도로55길 47,4,3.8382616560141325,4,251.25,4,0.9900528040084795,2,513.0,2,,공동주택,,126.957705,37.498569,서울특별시,동작구,상도동,상도로55길,06978,47,
,서울특별시 마포구 당인동 312,5,2.4008990610999574,3,570.0,2,1.1121645792532693,4,415.0,1,,비건물,,126.9189,37.5431,서울특별시,마포구,당인동,,,312,
,서울특별시 마포구 마포대로4다길 23-3,3,0.7012955800913239,1,452.0,3,1.1702844584737415,5,462.0,1,,단독주택,,126.944392,37.536107,서울특별시,마포구,마포동,마포대로4다길,04178,23,3
밤섬경남아너스빌,서울특별시 마포구 독막로28길 10,4,1.887678180141817,2,228.0,5,1.1025530925160576,3,405.0,1,,공동주택,,126.936203,37.546979,서울특별시,마포구,신수동,독막로28길,04089,10,
,서울특별시 영등포구 노들로 235,1,3.324835464567426,4,453.0,3,1.0073753960789584,2,206.0,1,,비건물,,126.9045,37.5381,서울특별시,영등포구,당산동,노들로,07231,235,
,서울특별시 서대문구 봉원동 4,5,4.8130567950978085,5,1405.0,1,0.9357506673795457,1,1201.0,3,,비건물,,126.9463,37.5735,서울특별시,서대문구,봉원동,,,4,
,서울특별시 용산구 원효로19길 49,3,1.1896849744168982,2,107.0,5,1.2547661280951055,5,857.0,2,,교육연구시설,,126.953154,37.534974,서울특별시,용산구,원효로4가,원효로19길,04361,49,
,서울특별시 용산구 이촌동 149,1,1.1938231832453685,2,120.5,5,2.1869272628538243,,1307.0,3,,비건물,,126.9531,37.5257,서울특별시,용산구,이촌동,,,149,
,서울특별시 동작구 본동 477,1,1.9520462908183718,2,533.0,2,1.3250104755287633,5,288.0,1,,비건물,,126.9528,37.5156,서울특별시,동작구,본동,,,477,
,서울특별시 동작구 흑석동 79-11,4,3.675741994813737,4,404.0,4,1.162448450048809,5,748.0,2,,,,126.961634,37.501729,서울특별시,동작구,흑석동,,,79,11
,서울특별시 마포구 마포대로4다길 33-16,3,0.6070805196437314,1,452.0,3,1.1702844584737415,5,463.0,1,,제2종근린생활시설,,126.944444,37.535125,서울특별시,마포구,마포동,마포대로4다길,04177,33,16
,서울특별시 마포구 백범로 29,5,2.429022005119776,3,228.0,5,1.1025530925160576,3,308.0,1,,제2종근린생활시설,,126.937723,37.552119,서울특별시,마포구,신수동,백범로,04108,29,
,서울특별시 영등포구 국회대로76길 16,5,1.672594192529718,2,2138.0,1,1.8626141135104726,5,525.0,2,켄싱턴호텔 여의도,호텔,yes,126.921976,37.530291,서울특별시,영등포구,여의도동,국회대로76길,07238,16,
상도푸르지오클라베뉴,서울특별시 동작구 성대로 164,5,3.653098476952467,4,251.25,4,0.9900528040084795,2,912.0,2,,공동주택,,126.9392,37.4976,서울특별시,동작구,상도동,성대로,07046,164,
,서울특별시 동작구 대방동 13-143,5,2.6171586516866907,3,291.0,4,0.9551471555738624,1,452.0,1,,,,126.934958,37.507371,서울특별시,동작구,대방동,,,13,143
,서울특별시 마포구 하중동 58-3,1,1.8482151027571407,2,570.0,2,1.1121645792532693,4,553.0,2,,비건물,,126.9285,37.5438,서울특별시,마포구,하중동,,,58,3
,서울특별시 동작구 노량진로32길 98,4,2.5863792327664417,3,533.0,2,1.3250104755287633,5,461.0,1,,공동주택,,126.956038,37.510482,서울특별시,동작구,본동,노량진로32길,06908,98,
,서울특별시 용산구 용산동4가 11,5,3.9474108191484896,4,273.0,4,1.0232771168466377,2,425.0,1,,비건물,,126.9857,37.5311,서울특별시,용산구,용산동4가,,,11,
삼부아파트,서울특별시 영등포구 국제금융로7길 27,3,0.9665681236284419,1,2138.0,1,1.8626141135104726,5,557.0,2,,제1종근린생활시설,,126.932545,37.524838,서울특별시,영등포구,여의도동,국제금융로7길,07338,27,
