건물명,전체주소,가시성등급,거리,거리등급,점포수,상권발달등급,혼잡도비율,쾌적도등급,접근성소요시간,접근성등급,추천장소이름,장소종류,추천장소여부,Longitude,Latitude,지역1,지역2,지역3,도로명,우편번호,상세주소1,상세주소2
,서울특별시 용산구 이촌로2가길 46,5,1.1589488402625097,2.0,192,5,2.178593218615611,5,1275.0,3,,,,126.95378316516972,37.52820070548277,서울특별시,용산구,이촌동,이촌로2가길,4374.0,46,
,서울특별시 용산구 이촌로2길 21,4,1.1403695780162957,2.0,192,5,2.178593218615611,5,1118.0,3,,단독주택,,126.9538692508173,37.53011472660558,서울특별시,용산구,이촌동,이촌로2길,4374.0,21,
,서울특별시 용산구 이촌로2길 17-3,4,1.149090680192612,2.0,192,5,2.178593218615611,5,1118.0,3,,공동주택,,126.95397290060455,37.53028689901008,서울특별시,용산구,이촌동,이촌로2길,4374.0,17,3.0
,서울특별시 용산구 이촌동 170-1,1,1.3210450129876743,2.0,192,5,2.178593218615611,5,1307.0,3,,비건물,,126.954,37.5246,서울특별시,용산구,이촌동,,,170,1.0
대림아파트,서울특별시 용산구 이촌로2가길 122,5,1.2565059314722828,2.0,192,5,2.178593218615611,5,1307.0,3,,공동주택,,126.954,37.5259,서울특별시,용산구,이촌동,이촌로2가길,4374.0,122,
,서울특별시 용산구 이촌로2길 17-5,4,1.15720058535014,2.0,192,5,2.178593218615611,5,1118.0,3,,단독주택,,126.95406261167284,37.53018726061134,서울특별시,용산구,이촌동,이촌로2길,4374.0,17,5.0
시범아파트,서울특별시 용산구 이촌로14길 16,5,1.197885595102061,2.0,192,5,2.178593218615611,5,1275.0,3,,공동주택,,126.95412409118212,37.52781917111693,서울특별시,용산구,이촌동,이촌로14길,4374.0,16,
,서울특별시 용산구 이촌로 20,5,1.173107549617339,2.0,192,5,2.178593218615611,5,1118.0,3,,제2종근린생활시설,,126.9542350669058,37.52998900968588,서울특별시,용산구,이촌동,이촌로,4374.0,20,
,서울특별시 용산구 이촌동 314-1,1,1.8009942934312415,2.0,192,5,2.178593218615611,5,262.5,1,,비건물,,126.9549,37.5186,서울특별시,용산구,이촌동,,,314,1.0
,서울특별시 용산구 이촌동 389-2,1,1.451528523018094,2.0,192,5,2.178593218615611,5,1126.0,3,,비건물,,126.9552,37.5239,서울특별시,용산구,이촌동,,,389,2.0
,서울특별시 용산구 이촌동 389-1,1,1.4703576637912643,2.0,192,5,2.178593218615611,5,1126.0,3,RM숲2호,공공,yes,126.9553,37.5237,서울특별시,용산구,이촌동,,,389,1.0
,서울특별시 용산구 이촌동 306-7,1,1.7919135987935246,2.0,192,5,2.178593218615611,5,1126.0,3,노들섬,공공,yes,126.9554,37.5191,서울특별시,용산구,이촌동,,,306,7.0
,서울특별시 용산구 이촌동 172-1,4,1.5677561886906488,2.0,192,5,2.178593218615611,5,1126.0,3,,비건물,,126.9565,37.5236,서울특별시,용산구,이촌동,,,172,1.0
,서울특별시 용산구 이촌로34길 62,4,1.5795434576150993,2.0,192,5,2.178593218615611,5,1126.0,3,,운수시설,,126.95666461241524,37.52361745619563,서울특별시,용산구,이촌동,이촌로34길,4381.0,62,
현대한강아파트,서울특별시 용산구 이촌로34길 29,4,1.6382540507291925,2.0,192,5,2.178593218615611,5,1126.0,3,,공동주택,,126.95726320408376,37.52338520993752,서울특별시,용산구,이촌동,이촌로34길,4381.0,29,
,서울특별시 용산구 이촌동 304-15,1,1.9566372710381208,2.0,192,5,2.178593218615611,5,963.0,3,,비건물,,126.9576,37.5188,서울특별시,용산구,이촌동,,,304,15.0
동아그린아파트,서울특별시 용산구 이촌로 100-8,4,1.6643963912386095,2.0,192,5,2.178593218615611,5,1120.0,3,,공동주택,,126.95783051430772,37.52373973565053,서울특별시,용산구,이촌동,이촌로,4381.0,100,8.0
,서울특별시 용산구 이촌동 304-1,1,2.024516092871808,3.0,192,5,2.178593218615611,5,963.0,3,,비건물,,126.9584,37.5186,서울특별시,용산구,이촌동,,,304,1.0
,서울특별시 용산구 이촌동 302-192,1,2.086031348489481,3.0,192,5,2.178593218615611,5,963.0,3,,비건물,,126.9591,37.5184,서울특별시,용산구,이촌동,,,302,192.0
,서울특별시 용산구 양녕로 446,5,2.141262504473176,3.0,192,5,2.178593218615611,5,963.0,3,,문화및집회시설,,126.9596,37.5181,서울특별시,용산구,이촌동,양녕로,4427.0,446,
,서울특별시 용산구 이촌동 302-184,5,2.2032871020110543,3.0,192,5,2.178593218615611,5,963.0,3,,비건물,,126.9602,37.5178,서울특별시,용산구,이촌동,,,302,184.0
노들직녀카페,서울특별시 용산구 양녕로 495,4,2.018203725104958,3.0,192,5,2.178593218615611,5,963.0,3,한강대교,공공,yes,126.96073791111624,37.52131512046803,서울특별시,용산구,이촌동,양녕로,4381.0,495,
동부센트레빌아파트,서울특별시 용산구 이촌로 174,3,2.5391478182655147,3.0,192,5,2.178593218615611,5,777.0,2,,공동주택,,126.96679297841172,37.52036700035186,서울특별시,용산구,이촌동,이촌로,4427.0,174,
엘지한강자이아파트,서울특별시 용산구 이촌로64길 15,5,2.906957253879208,3.0,192,5,2.178593218615611,5,569.0,2,,공동주택,,126.97136263522832,37.52035323468439,서울특별시,용산구,이촌동,이촌로64길,4427.0,15,
,서울특별시 용산구 녹사평대로40나길 64,3,4.317631644633242,5.0,634,2,0.9635299461628196,1,537.0,2,,단독주택,,126.9891682974037,37.53715022575891,서울특별시,용산구,이태원동,녹사평대로40나길,4351.0,64,
,서울특별시 용산구 녹사평대로40나길 74,3,4.345330678634369,5.0,634,2,0.9635299461628196,1,537.0,2,,공동주택,,126.98940874561453,37.53749761997878,서울특별시,용산구,이태원동,녹사평대로40나길,4351.0,74,
우토파크빌라,서울특별시 용산구 녹사평대로46가길 31,5,4.346860602464451,5.0,634,2,0.9635299461628196,1,537.0,2,,공동주택,,126.98956719024628,37.5368602491101,서울특별시,용산구,이태원동,녹사평대로46가길,4351.0,31,
,서울특별시 용산구 녹사평대로46길 67,3,4.422453427655293,5.0,634,2,0.9635299461628196,1,692.0,2,,제2종근린생활시설,,126.99017495764735,37.53801762187592,서울특별시,용산구,이태원동,녹사평대로46길,4346.0,67,
,서울특별시 용산구 회나무로12가길 5,3,4.435498502881684,5.0,634,2,0.9635299461628196,1,692.0,2,,공동주택,,126.99025700521676,37.53829356248992,서울특별시,용산구,이태원동,회나무로12가길,4346.0,5,
용산구종합행정타운,서울특별시 용산구 녹사평대로 150,4,4.374240008645343,5.0,634,2,0.9635299461628196,1,425.0,1,,,,126.99047902074318,37.53251264527263,서울특별시,용산구,이태원동,녹사평대로,4390.0,150,
서울디지텍고등학교,서울특별시 용산구 회나무로12길 27,3,4.490359378828235,5.0,634,2,0.9635299461628196,1,692.0,2,,교육연구시설,,126.99072377400202,37.53893644127105,서울특별시,용산구,이태원동,회나무로12길,4346.0,27,
빅토리아레지던트,서울특별시 용산구 회나무로44길 143,5,4.517778335463023,5.0,634,2,0.9635299461628196,1,507.0,2,,공동주택,,126.99154041059336,37.536815077245045,서울특별시,용산구,이태원동,회나무로44길,4350.0,143,
,서울특별시 용산구 이태원로27다길 34,5,4.670667675935146,5.0,634,2,0.9635299461628196,1,507.0,2,,단독주택,,126.99335332313306,37.5365087968386,서울특별시,용산구,이태원동,이태원로27다길,4349.0,34,
,서울특별시 용산구 회나무로44나길 7,5,4.724943067060547,5.0,634,2,0.9635299461628196,1,671.0,2,,공동주택,,126.99366340404733,37.53802691577269,서울특별시,용산구,이태원동,회나무로44나길,4346.0,7,
,서울특별시 용산구 이태원동 259-15,5,4.934570647912609,5.0,634,2,0.9635299461628196,1,671.0,2,,비건물,,126.9945,37.5433,서울특별시,용산구,이태원동,,,259,15.0
탑맨션,서울특별시 용산구 회나무로44길 70,5,4.839902755338701,5.0,634,2,0.9635299461628196,1,671.0,2,,공동주택,,126.99489150357624,37.53844700815837,서울특별시,용산구,이태원동,회나무로44길,4346.0,70,
구두수선대,서울특별시 용산구 보광로 79,5,4.794212708277924,5.0,634,2,0.9635299461628196,1,356.0,1,,,,126.99530785080718,37.5308948450062,서울특별시,용산구,이태원동,보광로,4392.0,79,
,서울특별시 용산구 보광로50길 20,4,4.852230884654841,5.0,634,2,0.9635299461628196,1,356.0,1,,단독주택,,126.9959369470456,37.53192291251683,서울특별시,용산구,이태원동,보광로50길,4406.0,20,
,서울특별시 용산구 회나무로44길 24,5,4.985646259031023,5.0,634,2,0.9635299461628196,1,671.0,2,,제1종근린생활시설,,126.99611764625926,37.54022679085632,서울특별시,용산구,이태원동,회나무로44길,4346.0,24,
,서울특별시 용산구 우사단로10길 14,5,4.902899058175172,5.0,634,2,0.9635299461628196,1,205.0,1,,제2종근린생활시설,,126.99644614757914,37.53304459564068,서울특별시,용산구,이태원동,우사단로10길,4407.0,14,
준아트빌,서울특별시 용산구 이태원로27나길 40,4,4.961417487166243,5.0,634,2,0.9635299461628196,1,205.0,1,,공동주택,,126.9969151307667,37.5349767262264,서울특별시,용산구,이태원동,이태원로27나길,4349.0,40,
중림동삼성사이버빌리지,서울특별시 중구 중림로4길 41,5,3.633874782813448,4.0,222,5,1.0856366045325283,3,276.0,1,,공동주택,,126.96443160296478,37.55727824501189,서울특별시,중구,중림동,중림로4길,4502.0,41,
브라운스톤서울,서울특별시 중구 청파로 464,4,4.128049908776922,5.0,222,5,1.0856366045325283,3,386.0,1,,업무시설,,126.96835182275066,37.56052317968586,서울특별시,중구,중림동,청파로,4510.0,464,
,서울특별시 마포구 창전동 35-35,4,2.5528258478997823,3.0,570,2,1.1140627793554696,4,745.0,2,,비건물,,126.9281,37.551,서울특별시,마포구,창전동,,,35,35.0
,서울특별시 마포구 창전동 35-23,4,2.5425202070177773,3.0,570,2,1.1140627793554696,4,745.0,2,,비건물,,126.9289,37.5512,서울특별시,마포구,창전동,,,35,23.0
,서울특별시 마포구 창전동 35-36,5,2.5554875219983497,3.0,570,2,1.1140627793554696,4,472.0,2,,비건물,,126.9291,37.5514,서울특별시,마포구,창전동,,,35,36.0
,서울특별시 마포구 창전동 3-249,5,2.558514199358936,3.0,570,2,1.1140627793554696,4,472.0,2,,비건물,,126.9293,37.5515,서울특별시,마포구,창전동,,,3,249.0
,서울특별시 마포구 창전동 3-248,5,2.571931225651632,3.0,570,2,1.1140627793554696,4,472.0,2,,비건물,,126.9295,37.5517,서울특별시,마포구,창전동,,,3,248.0
서강 해모로,서울특별시 마포구 토정로 167,4,1.991180747128592,2.0,570,2,1.1140627793554696,4,408.0,1,,공동주택,,126.92973840368828,37.54597159832207,서울특별시,마포구,창전동,토정로,4079.0,167,
태영아파트,서울특별시 마포구 서강로9길 45,5,2.611301712061409,3.0,570,2,1.1140627793554696,4,460.0,1,,공동주택,,126.93138777769056,37.55265226376239,서울특별시,마포구,창전동,서강로9길,4060.0,45,
창전동삼성아파트,서울특별시 마포구 서강로 95,4,2.48044340051475,3.0,570,2,1.1140627793554696,4,458.0,1,,공동주택,,126.93146104288584,37.55142597468846,서울특별시,마포구,창전동,서강로,4064.0,95,
창전동현대홈타운,서울특별시 마포구 서강로 83,5,2.397172150450876,3.0,570,2,1.1140627793554696,4,484.0,2,,공동주택,,126.9315884155685,37.55066606125074,서울특별시,마포구,창전동,서강로,4063.0,83,
창전동삼성아파트,서울특별시 마포구 서강로 97,4,2.5158843252862697,3.0,570,2,1.1140627793554696,4,486.0,2,,공동주택,,126.93158845608276,37.55179953678621,서울특별시,마포구,창전동,서강로,4064.0,97,
창전 쌍용스윗닷홈,서울특별시 마포구 창전로 63,5,2.11658102462852,3.0,570,2,1.1140627793554696,4,142.0,1,,공동주택,,126.93204680234554,37.54810352921249,서울특별시,마포구,창전동,창전로,4099.0,63,
서강동주민센터,서울특별시 마포구 독막로 165,5,2.079103875270755,3.0,570,2,1.1140627793554696,4,80.0,1,,교육연구시설,,126.93206006642846,37.547744402839584,서울특별시,마포구,창전동,독막로,4099.0,165,
서강한화오벨리스크스위트,서울특별시 마포구 창전로 45,4,1.987181188737258,2.0,570,2,1.1140627793554696,4,66.0,1,,공동주택,,126.93208861122672,37.54685820957649,서울특별시,마포구,창전동,창전로,4086.0,45,
유니세프빌딩,서울특별시 마포구 서강로 60,5,2.1573236045444126,3.0,570,2,1.1140627793554696,4,178.0,1,,제2종근린생활시설,,126.93219857376415,37.548543952437,서울특별시,마포구,창전동,서강로,4099.0,60,
신촌금호아파트,서울특별시 마포구 서강로9길 19,4,2.576102802858466,3.0,570,2,1.1140627793554696,4,489.0,2,,공동주택,,126.93242469629185,37.55258501493738,서울특별시,마포구,창전동,서강로9길,4062.0,19,
엘리트빌딩,서울특별시 서대문구 신촌로 99,5,2.8287731390338755,3.0,1405,1,0.9391101958513776,1,250.0,1,,자동차관련시설,,126.93719583194068,37.55568967401843,서울특별시,서대문구,창천동,신촌로,3779.0,99,
VERTIGO,서울특별시 서대문구 연세로 8-1,5,2.899959262546164,3.0,1405,1,0.9391101958513776,1,269.0,1,,교육연구시설,,126.93730308425664,37.55634377968286,서울특별시,서대문구,창천동,연세로,3779.0,8,1.0
신촌르메이에르타운5,서울특별시 서대문구 신촌로 109,5,2.841135670354618,3.0,1405,1,0.9391101958513776,1,163.0,1,,업무시설,,126.93814352826364,37.55587834900128,서울특별시,서대문구,창천동,신촌로,3779.0,109,
신영스카이텔,서울특별시 서대문구 신촌로 119,4,2.868745183235644,3.0,1405,1,0.9391101958513776,1,204.0,1,,업무시설,,126.93902762387717,37.5561785072016,서울특별시,서대문구,창천동,신촌로,3780.0,119,
아남오피스텔,서울특별시 서대문구 신촌로 121,5,2.8709333085645845,3.0,1405,1,0.9391101958513776,1,222.0,1,,업무시설,,126.93931575064308,37.556210665309024,서울특별시,서대문구,창천동,신촌로,3780.0,121,
신촌르메이에르타운3,서울특별시 서대문구 신촌로 127,4,2.899372472210253,3.0,1405,1,0.9391101958513776,1,275.0,1,,업무시설,,126.9399802773072,37.55648750740124,서울특별시,서대문구,창천동,신촌로,3780.0,127,
천연뜨란채,서울특별시 서대문구 독립문로8길 54,4,4.276995535460761,5.0,189,5,1.0841990037689937,3,831.0,2,,공동주택,,126.95879032553158,37.56619061289769,서울특별시,서대문구,천연동,독립문로8길,3743.0,54,
,서울특별시 용산구 원효로 7,3,0.6110913769776066,1.0,107,5,1.2515985778057916,5,468.0,1,위플 168,식당,yes,126.9452536713276,37.534727144530535,서울특별시,용산구,청암동,원효로,4359.0,7,
,서울특별시 용산구 청암동 170-1,1,0.5873026451405843,1.0,107,5,1.2515985778057916,5,468.0,1,,비건물,,126.9456,37.5342,서울특별시,용산구,청암동,,,170,1.0
SK네트웍스강변주유소,서울특별시 용산구 원효로 9,4,0.6495435821576189,1.0,107,5,1.2515985778057916,5,468.0,1,,위험물저장및처리시설,,126.94578588259417,37.53482558993758,서울특별시,용산구,청암동,원효로,4359.0,9,
,서울특별시 용산구 원효로3길 8,4,0.6780578631498894,1.0,107,5,1.2515985778057916,5,468.0,1,,단독주택,,126.94609380262187,37.53495175260701,서울특별시,용산구,청암동,원효로3길,4359.0,8,
,서울특별시 용산구 원효로3길 10,3,0.6845171893317571,1.0,107,5,1.2515985778057916,5,468.0,1,,단독주택,,126.94609861127446,37.535026306650366,서울특별시,용산구,청암동,원효로3길,4359.0,10,
,서울특별시 용산구 원효로 17-11,4,0.6857963862466125,1.0,107,5,1.2515985778057916,5,637.0,2,,노유자시설,,126.94639215513745,37.53482460625916,서울특별시,용산구,청암동,원효로,4359.0,17,11.0
천년명가 청암자이,서울특별시 용산구 삼개로 60,3,0.7282930590442391,1.0,107,5,1.2515985778057916,5,637.0,2,,공동주택,,126.9464081910561,37.53533477248565,서울특별시,용산구,청암동,삼개로,4359.0,60,
,서울특별시 용산구 원효로 17,5,0.6741248122664038,1.0,107,5,1.2515985778057916,5,468.0,1,,단독주택,,126.9464607751961,37.53462022512512,서울특별시,용산구,청암동,원효로,4359.0,17,
,서울특별시 용산구 원효로 17-9,4,0.6871974881257925,1.0,107,5,1.2515985778057916,5,637.0,2,,제2종근린생활시설,,126.94647993729136,37.53477307416546,서울특별시,용산구,청암동,원효로,4359.0,17,9.0
,서울특별시 용산구 원효로 17-7,5,0.6894745208705282,1.0,107,5,1.2515985778057916,5,637.0,2,,단독주택,,126.94655885520297,37.53473844932015,서울특별시,용산구,청암동,원효로,4359.0,17,7.0
,서울특별시 용산구 청암동 170-2,1,0.6655813244339271,1.0,107,5,1.2515985778057916,5,637.0,2,,비건물,,126.9469,37.5341,서울특별시,용산구,청암동,,,170,2.0
,서울특별시 용산구 청암동 169,1,0.6872636130068585,1.0,107,5,1.2515985778057916,5,651.0,2,,비건물,,126.9473,37.534,서울특별시,용산구,청암동,,,169,
SK 청암대,서울특별시 용산구 삼개로 56,2,0.8111411428757144,1.0,107,5,1.2515985778057916,5,413.0,1,,공동주택,,126.94759560277949,37.53546209106518,서울특별시,용산구,청암동,삼개로,4359.0,56,
SK 청암대,서울특별시 용산구 삼개로 58,3,0.8262822870977227,1.0,107,5,1.2515985778057916,5,441.0,1,,공동주택,,126.94800173550172,37.53531129068684,서울특별시,용산구,청암동,삼개로,4359.0,58,
,서울특별시 서대문구 충정로2가 67-105,4,4.263857452055219,5.0,440,3,0.92498444938298,1,831.0,2,,,,126.96101787060026,37.56531056918956,서울특별시,서대문구,충정로2가,,,67,105.0
구세군빌딩,서울특별시 서대문구 충정로 7,4,3.7999227004578406,4.0,440,3,0.92498444938298,1,165.0,1,,업무시설,,126.96226918044316,37.56012110211122,서울특별시,서대문구,충정로3가,충정로,3737.0,7,
국민연금충정로사옥,서울특별시 서대문구 충정로 36,4,4.077815286805902,5.0,440,3,0.92498444938298,1,326.0,1,,업무시설,,126.96449851228176,37.56198476377937,서울특별시,서대문구,충정로3가,충정로,3741.0,36,
부영 태평빌딩,서울특별시 중구 세종대로 55,5,4.587668390901333,5.0,796,2,0.926192507190022,1,221.0,1,,업무시설,,126.97499543509709,37.56162128063594,서울특별시,중구,태평로2가,세종대로,4513.0,55,
,서울특별시 마포구 토정동 136,1,1.117593005654469,2.0,461,3,1.1187950630423948,4,753.6666666666666,2,,비건물,,126.9394,37.5404,서울특별시,마포구,토정동,,,136,
,서울특별시 마포구 토정동 39-1,1,1.0814901447684069,2.0,461,3,1.1187950630423948,4,681.0,2,,비건물,,126.9397,37.5401,서울특별시,마포구,토정동,,,39,1.0
,서울특별시 마포구 토정동 19,1,1.0695616351449115,2.0,461,3,1.1187950630423948,4,681.0,2,,비건물,,126.9398,37.54,서울특별시,마포구,토정동,,,19,
더 스테이,서울특별시 마포구 대흥로4길 66,5,1.1429470006500269,2.0,461,3,1.1187950630423948,4,735.0,2,,공동주택,,126.94002103042016,37.540676735860806,서울특별시,마포구,토정동,대흥로4길,4163.0,66,
,서울특별시 마포구 토정동 37,1,1.010796507198403,2.0,461,3,1.1187950630423948,4,648.0,2,,비건물,,126.9403,37.5395,서울특별시,마포구,토정동,,,37,
모던클래식하우스,서울특별시 마포구 대흥로4길 70,4,1.1330101581817535,2.0,461,3,1.1187950630423948,4,687.0,2,,공동주택,,126.94034801912562,37.54060247615824,서울특별시,마포구,토정동,대흥로4길,4163.0,70,
,서울특별시 마포구 대흥로2길 71-3,4,1.1063830757087298,2.0,461,3,1.1187950630423948,4,681.0,2,,단독주택,,126.94036841296555,37.54036350421267,서울특별시,마포구,토정동,대흥로2길,4163.0,71,3.0
,서울특별시 마포구 토정동 39,1,0.9881268410703382,1.0,461,3,1.1187950630423948,4,648.0,2,,비건물,,126.9404,37.5393,서울특별시,마포구,토정동,,,39,
,서울특별시 마포구 토정동 85,1,0.976628160168359,1.0,461,3,1.1187950630423948,4,648.0,2,,비건물,,126.9405,37.5392,서울특별시,마포구,토정동,,,85,
,서울특별시 마포구 토정로32길 17,4,1.0407175945964893,2.0,461,3,1.1187950630423948,4,648.0,2,,제2종근린생활시설,,126.94058236367286,37.53977902812727,서울특별시,마포구,토정동,토정로32길,4164.0,17,
,서울특별시 마포구 토정동 92,1,0.9316151413962112,1.0,461,3,1.1187950630423948,4,648.0,2,,비건물,,126.9407,37.5388,서울특별시,마포구,토정동,,,92,
,서울특별시 마포구 토정동 93,1,0.9203355937066422,1.0,461,3,1.1187950630423948,4,648.0,2,,비건물,,126.9408,37.5387,서울특별시,마포구,토정동,,,93,
한강삼성아파트,서울특별시 마포구 토정로32길 11,3,1.049577710318089,2.0,461,3,1.1187950630423948,4,648.0,2,,공동주택,,126.94097295252432,37.539863049236246,서울특별시,마포구,토정동,토정로32길,4164.0,11,
,서울특별시 마포구 토정동 136-3,1,0.8869049761909098,1.0,461,3,1.1187950630423948,4,648.0,2,,비건물,,126.941,37.5384,서울특별시,마포구,토정동,,,136,3.0
,서울특별시 마포구 토정동 136-1,1,0.8538330336671621,1.0,461,3,1.1187950630423948,4,648.0,2,,비건물,,126.9412,37.5381,서울특별시,마포구,토정동,,,136,1.0
,서울특별시 마포구 하중동 93-1,1,1.95549044178608,2.0,570,2,1.1140627793554696,4,607.0,2,,비건물,,126.927,37.5441,서울특별시,마포구,하중동,,,93,1.0
한강밤섬자이,서울특별시 마포구 토정로 158,4,1.921986680195179,2.0,570,2,1.1140627793554696,4,553.0,2,,공동주택,,126.92823049459174,37.54446502192813,서울특별시,마포구,하중동,토정로,4080.0,158,
,서울특별시 마포구 하중동 58-3,1,1.8482151027571407,2.0,570,2,1.1140627793554696,4,553.0,2,,비건물,,126.9285,37.5438,서울특별시,마포구,하중동,,,58,3.0
용산파크자이,서울특별시 용산구 한강대로 205,2,2.828099096560494,3.0,1097,1,1.072531722838684,3,323.0,1,,공동주택,,126.97194394016604,37.53694473781006,서울특별시,용산구,한강로1가,한강대로,4322.0,205,
대우 월드마크 용산,서울특별시 용산구 한강대로 211,2,2.9119482784127486,3.0,1097,1,1.072531722838684,3,334.0,1,,공동주택,,126.9728137523862,37.53728404033453,서울특별시,용산구,한강로1가,한강대로,4322.0,211,
,서울특별시 용산구 한강로2가 210-1,4,2.249985776145952,3.0,1097,1,1.072531722838684,3,446.0,1,,,,126.9658964698882,37.526202786894665,서울특별시,용산구,한강로2가,,,210,1.0
용산토투밸리,서울특별시 용산구 새창로 217,3,2.367338630169552,3.0,1097,1,1.072531722838684,3,224.0,1,,판매시설,,126.96778796473708,37.53020804696401,서울특별시,용산구,한강로2가,새창로,4376.0,217,
LS용산타워,서울특별시 용산구 한강대로 92,3,2.3839209049974333,3.0,1097,1,1.072531722838684,3,94.0,1,,단독주택,,126.96780339824085,37.52799829836401,서울특별시,용산구,한강로2가,한강대로,4386.0,92,
한강현대하이엘,서울특별시 용산구 새창로 213-12,3,2.388482742580341,3.0,1097,1,1.072531722838684,3,235.0,1,,업무시설,,126.9680290808752,37.53048096979151,서울특별시,용산구,한강로2가,새창로,4376.0,213,12.0
용성비즈텔,서울특별시 용산구 한강대로 109,5,2.4010911334884275,3.0,1097,1,1.072531722838684,3,158.0,1,,업무시설,,126.96816694019569,37.53000476460684,서울특별시,용산구,한강로2가,한강대로,4376.0,109,
서울문화사,서울특별시 용산구 새창로 221-19,3,2.4167493655191463,3.0,1097,1,1.072531722838684,3,258.0,1,,업무시설,,126.96834776212164,37.53068686897299,서울특별시,용산구,한강로2가,새창로,4376.0,221,19.0
,서울특별시 용산구 한강대로39길 34-4,3,2.456482624804388,3.0,1097,1,1.072531722838684,3,349.0,1,,업무시설,,126.96877808705209,37.5313094449274,서울특별시,용산구,한강로2가,한강대로39길,4376.0,34,4.0
아스테리움 용산,서울특별시 용산구 한강대로30길 25,3,2.486263299086509,3.0,1097,1,1.072531722838684,3,194.0,1,,업무시설,,126.96891730247192,37.52763496937612,서울특별시,용산구,한강로2가,한강대로30길,4386.0,25,
한강로대우아이빌,서울특별시 용산구 한강대로43길 13,5,2.4868169802083755,3.0,1097,1,1.072531722838684,3,349.0,1,,업무시설,,126.96910725825904,37.53157335815611,서울특별시,용산구,한강로2가,한강대로43길,4376.0,13,
벽산메가트리움,서울특별시 용산구 한강대로43길 8,3,2.5516652379373985,3.0,1097,1,1.072531722838684,3,340.0,1,,공동주택,,126.96975506025626,37.532555167425336,서울특별시,용산구,한강로2가,한강대로43길,4376.0,8,
용산파크e편한세상,서울특별시 용산구 한강대로53길 16,3,2.667659127192157,3.0,1097,1,1.072531722838684,3,323.0,1,,공동주택,,126.97081175130074,37.53423498677349,서울특별시,용산구,한강로2가,한강대로53길,4375.0,16,
웰컴금융타워,서울특별시 용산구 한강대로 148,4,2.6898200481128764,3.0,1097,1,1.072531722838684,3,163.0,1,,업무시설,,126.97136064496875,37.532240807942486,서울특별시,용산구,한강로2가,한강대로,4382.0,148,
,서울특별시 용산구 이촌로 9,4,1.2282230964226724,2.0,1097,1,1.072531722838684,3,916.5,2,,제2종근린생활시설,,126.95486315475246,37.53080589852649,서울특별시,용산구,한강로3가,이촌로,4373.0,9,
한강그랜드오피스텔,서울특별시 용산구 이촌로 5,4,1.2459065758555123,2.0,1097,1,1.072531722838684,3,938.0,2,,업무시설,,126.95504486320507,37.531118735093294,서울특별시,용산구,한강로3가,이촌로,4373.0,5,
지에스 한강에클라트,서울특별시 용산구 이촌로 1,3,1.2836743716905177,2.0,1097,1,1.072531722838684,3,895.0,2,,업무시설,,126.9554427032188,37.53145064733993,서울특별시,용산구,한강로3가,이촌로,4373.0,1,
삼구빌딩,서울특별시 용산구 청파로 40,4,1.3405389019467109,2.0,1097,1,1.072531722838684,3,845.0,2,,업무시설,,126.9560455155979,37.53180292043084,서울특별시,용산구,한강로3가,청파로,4373.0,40,
한통빌딩,서울특별시 용산구 청파로 46,5,1.3868836854251814,2.0,1097,1,1.072531722838684,3,844.0,2,,업무시설,,126.95655600894736,37.53192860529669,서울특별시,용산구,한강로3가,청파로,4373.0,46,
용산전자오피스텔,서울특별시 용산구 청파로 48,5,1.4129308495342503,2.0,1097,1,1.072531722838684,3,789.0,2,,업무시설,,126.95681914266376,37.53214203735987,서울특별시,용산구,한강로3가,청파로,4373.0,48,
,서울특별시 용산구 청파로 52,4,1.44663944553051,2.0,1097,1,1.072531722838684,3,826.0,2,,문화및집회시설,,126.95718784098231,37.53224060267454,서울특별시,용산구,한강로3가,청파로,4373.0,52,
전자랜드,서울특별시 용산구 청파로 74,5,1.704703070344008,2.0,1097,1,1.072531722838684,3,567.0,2,용산전자랜드,공공,yes,126.96003159768011,37.5328500764974,서울특별시,용산구,한강로3가,청파로,4372.0,74,
한강대우트럼프월드3차,서울특별시 용산구 한강대로 26,3,2.100782736513835,3.0,1097,1,1.072531722838684,3,713.0,2,,공동주택,,126.9628098207721,37.52292762825913,서울특별시,용산구,한강로3가,한강대로,4389.0,26,
,서울특별시 용산구 한강대로21나길 17,3,1.935878374167284,2.0,1097,1,1.072531722838684,3,48.0,1,,,,126.96287160242444,37.529597338812025,서울특별시,용산구,한강로3가,한강대로21나길,4377.0,17,
엘지유플러스,서울특별시 용산구 한강대로 32,3,2.115032060568599,3.0,1097,1,1.072531722838684,3,633.0,2,,업무시설,,126.96341151019296,37.5237697140686,서울특별시,용산구,한강로3가,한강대로,4389.0,32,
(주)세아정보시스템,서울특별시 용산구 한강대로15길 11,4,2.048664873927826,3.0,1097,1,1.072531722838684,3,446.0,1,,업무시설,,126.9634719562131,37.52592635394896,서울특별시,용산구,한강로3가,한강대로15길,4379.0,11,
용산역,서울특별시 용산구 한강대로23길 55,3,2.0906263080500245,3.0,1097,1,1.072531722838684,3,48.0,1,아이파크몰,공공,yes,126.96463414227745,37.52970958165106,서울특별시,용산구,한강로3가,한강대로23길,4377.0,55,
용산시티파크1단지,서울특별시 용산구 서빙고로 35,3,2.537364407636069,3.0,1097,1,1.072531722838684,3,486.0,2,,,,126.96893143481552,37.52512993192492,서울특별시,용산구,한강로3가,서빙고로,4385.0,35,
